Name,Release Date,Fingerprint Scanner,Page
"*OPEN CARTON* Dell Inspiron 3511 15.6"" Full HD LED Laptop,11th Gen Intel Core i7-1165G7 Processor,16GB DDR4 RAM,512GB SSD, Intel Iris Xe Graphics,Wifi-AC,Bluetooth,HDMI,USB,Windows 11 Pro",Unknown,False,2
"MSI GF Series Thin GF63 12UC-851US 15.6"" 144 Hz IPS Intel Core i5-12450H GeForce RTX 3050 Laptop GPU 16GB Memory 1 TB PCIe SSD Windows 11 Home 64-bit Gaming Laptop",Unknown,False,2
"12th Gen Intel Core i5-1235U Processor,16GB DDR4, 512GB SSD,Dell Inspiron 3520 15.6"" Full HD Laptop,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,2
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 32GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Home",Unknown,True,2
"Intel Core i7-1165G7 Processor, 32GB RAM, 1TB SSD Plus 1TB HDD, Dell Inspiron 15.6"" Full HD TouchScreen Laptop, Windows 11 Pro",Unknown,False,2
"ASUS VivoBook 16"" LCD WUXGA Laptop | AMD Ryzen R7-5800H( Beat i7-1195G7) Processor | 12GB DDR4 RAM | 512GB SSD | AMD Radeon Graphics | Windows 11 Home | with Wireless Mouse Bundle",Unknown,False,2
"Lenovo IdeaPad Slim 3 Laptop, 15.6"" FHD IPS  LED ,Ryzen 5 7530U, AMD Radeon Graphics,8GB, 512GB,Win 11 Home",Unknown,False,2
"Lenovo IdeaPad 3 17.3"" HD+ Laptop, 11th Gen Intel Core i7-1165G7 Processor, 20GB DDR4 RAM, 1TB SSD, Intel UHD Graphics, Wifi-AX, Bluetooth,HDMI,USB, Windows 11 Pro",Unknown,False,2
"Lenovo V15 G3 Laptop, 15.6"" FHD Display, Intel Core i5-1235U Upto 4.4GHz, 24GB RAM, 1TB SSD, Windows 11 Pro",Unknown,False,2
"Lenovo ThinkPad E14 Gen 5 Business Laptop, 14"" FHD+ Display, AMD Ryzen 7 7730U (beat i7-1255U), 16GB RAM, 1TB SSD, FP Reader, Backlit Keyboard, HDMI, RJ45, Wi-Fi 6, Windows 11 Pro, Black",Unknown,False,2
"Lenovo IdeaPad Pro 5 Laptop, 16""  120Hz, Ryzen 5 8645HS Processor, NVIDIA GeForce RTX 3050 Laptop GPU 6GB GDDR6, 16GB, 512GB SSD",Unknown,False,2
"Lenovo Yoga 7i 2-in-1 Premium Laptop, 16"" WUXGA Touchscreen, Intel 10-Core i5-1335U (12MB Cache) 8GB LPDDR5 RAM 1TB SSD, Intel Iris Xe Graphics, Backlit KB, Fingerprint Reader Win11 Home 1 TB PCIe",Unknown,True,2
"Lenovo IdeaPad 5 14AHP9 AMD Ryzen 5 8645HS 16GB Memory 1 TB PCIe SSD AMD Radeon 760M 14.0"" Touchscreen 1920 x 1200 Convertible 2-in-1 Laptop Windows 11 Home 64-bit 83DR000SUS",Unknown,False,2
"Lenovo ThinkBook 16 Gen 6 Intel Laptop, 16"" IPS  60Hz,13th Generation Intel Core i5-1335U,  Iris Xe Graphics,16GB, 512GB,6 wifi,Win 11 Pro",Unknown,False,2
"New HP Victus 15.6"" FHD IPS Premium Gaming Laptop | Intel Core i5-13420H Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 3050 Graphics | Backlit Keyboard | Windows 11 | with Mouse Pad Bundle",Unknown,False,2
"HP 15.6"" Full HD (1920x1080) TouchScreen Laptop, 11th Gen Intel Core i7-1165G7 Processor, 16GB DDR4 RAM, 1TB SSD, Intel Iris Xe Graphics, Wifi-AC, Bluetooth,HDMI,USB, Windows 11 Pro",Unknown,False,2
"ASUS VivoBook 15.6"" Full HD TouchScreen Laptop,Intel Core i7-1255U,16GB DDR4,512GB SSD,Intel Iris Xe Graphics,Wifi-6,BlueTooth,Win 11 Pro",Unknown,False,2
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 32GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Home",Unknown,True,2
"Acer Swift Go 14 Intel Evo Thin & Light Laptop 14"" 1920x1200 100% sRGB Touch Display Intel Core i7-1355U Intel Iris Xe 16GB LPDDR5 512GB Gen 4 SSD Killer WiFi 6E AX1675 SFG14-71T-72QV",Unknown,False,2
"ASUS Vivobook Laptop for Students and Business, 14"" FHD Micro-Edge Display, 12th Gen Intel Core i3-1215U, 24GB RAM, 1TB PCIe SSD, WiFi 6E, Webcam, 180° Lay-Flat, USB-C, Mytrix HDMI Cable, Win 11 Pro",Unknown,False,2
"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touch Display, Intel Core i3-10110U Upto 4.1GHz, 8GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",Unknown,False,2
"Acer Aspire 3 Laptop for Student & Business, 15.6"" FHD Display, AMD 8-Cores Ryzen 7 5700U (Up to 4.3GHz), 32GB RAM, 1TB PCIe SSD, WiFi 6, Webcam, Keypad, RJ45, HDMI, USB-C, Mytrix HDMI, Win 11 Pro",Unknown,False,2
"Lenovo ThinkPad E16 Gen 1 Laptop, 16"" FHD+ Display, AMD Ryzen 7 7730U Upto 4.5GHz, 40GB RAM, 2TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",Unknown,True,2
"HP 255 G10 Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U Upto 4.5GHz, 32GB RAM, 2TB SSD, Windows 11 Pro",Unknown,False,2
"Lenovo V15 G3 Laptop, 15.6"" FHD Display, Intel Core i5-1235U Upto 4.4GHz, 16GB RAM, 512GB SSD, Windows 11 Home",Unknown,False,2
"HP - ENVY 2-in-1 15.6"" Full HD Touch-Screen Laptop - AMD Ryzen 5 7530U - 8GB Memory - 256GB SSD - Nightfall Black Notebook Tablet 15-fh0013dx",Unknown,False,2
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 16GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Home",Unknown,True,2
"ASUS Vivobook 16"" WUXGA Laptop - Intel Core i7 1355U - Intel Iris Xe Graphics - 16GB Memory - 512GB SSD - Indie Black - F1605VA-NS74",Unknown,False,2
"Lenovo IdeaPad 14"" FHD Business Laptop, Intel Core i5-1155G7, 16GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Fingerprint Reader, WiFi 6, Bluetooth, Webcam, Win 11 Pro, Grey, 32GB Hotface USB Card",Unknown,True,2
"Dell Inspiron 3511 Laptop, 15.6"" FHD Touch Display, Intel Core i5-1035G1 Upto 3.6GHz, 32GB RAM, 1TB NVMe SSD, HDMI, Wi-Fi, Bluetooth, Windows 11 Pro S",Unknown,False,2
"HP Flagship 17.3"" HD+ Business Laptop, 11th Gen Intel i3-1115G4(> i5-1035G7), 32GB DDR4 RAM, 1TB SSD, Fast Charge, Bluetooth, WiFi 5, Webcam, W/HDMI, Windows 11 S 1 TB 32GB",Unknown,False,2
"ASUS Vivobook S 16 OLED Laptop, 16"" 3.2K 120Hz Display, AMD Ryzen 9 8945HS, 16GB RAM, 1TB SSD, Windows 11 Home, Neutral Black, M5606UA-DS96",Unknown,False,2
"Acer Nitro V ANV16-41-R2R4 16"" 165 Hz IPS AMD Ryzen 5 8645HS GeForce RTX 4050 Laptop GPU 8GB Memory 512 GB PCIe SSD Windows 11 Home 64-bit Gaming Laptop",Unknown,False,2
"Dell Inspiron 3511 Laptop, 15.6"" FHD Display, Intel Core i5-1135G7 Upto 4.2GHz, 32GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home",Unknown,False,2
"ASUS Vivobook 16 16"" WUXGA Laptop - Intel Core 5 120U - Intel Graphics - 8GB Memory - 512GB SSD - Indie Black - F1605VAP-DS52",Unknown,False,2
"HP Victus Gaming Laptop, 15.6"" FHD IPS 144Hz, 6-Core Ryzen 5 7535HS (Beats i7-11800H), 32GB DDR5 4800Mhz Memory 2TB SSD, GeForce RTX 2050 4GB GDDR6 Graphic, Backlit KB, B&O, Bluetooth 5.3, 32GB/2TB",Unknown,False,2
"Dell Inspiron 3511 15.6"" Full HD TouchScreen Laptop, 11th Gen Intel Core i7-1165G7 Processor, 16GB DDR4 RAM, 256GB SSD Plus 1TB HDD, Intel Iris Xe Graphics, Wifi-AC, Bluetooth,HDMI,USB, Windows 11 Pro",Unknown,False,2
ASUS Laptop VivoBook Intel core 5 120U 8GB Memory 512 GB PCIe SSD Intel Graphics 15.6'' Windows 11 Home 64-bit F1504VAP-ES51,Unknown,False,2
"Lenovo V15 G3 Laptop, 15.6"" FHD Display, Intel Core i5-1235U Upto 4.4GHz, 16GB RAM, 1TB SSD, Windows 11 Pro",Unknown,False,2
"HP 255 G10 Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U Upto 4.5GHz, 32GB RAM, 1TB SSD, Windows 11 Pro",Unknown,False,2
"HP Touchscreen Laptop, 17.3"" HD+ Display, AMD Ryzen 5 7530U Processor (Beats i7-1165G7, 6 Cores, 12 Threads), 32GB RAM - 1TB SSD, Wi-Fi 6, Webcam, HDMI, Windows 11 Home 1 TB PCIe 32GB",Unknown,False,2
"Lenovo ThinkPad E16 Gen 1 Intel Laptop, 16"" IPS  60Hz,13th Generation Intel Core i7-1355U,  Iris Xe Graphics,24GB, 1TB,Intel Wifi,Win 11 Pro,One YR Onsite Warranty, One YR Onsite Warranty",Unknown,False,2
"HP 15.6"" Full HD (1920x1080) TouchScreen Laptop,12th Generation Intel Core i7-1255U 10-Core Processor,32GB DDR4 RAM,512GB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,HDMI, Windows 11 Pro",Unknown,False,2
"Lenovo Ideapad 3i, 15.6"" FHD Touchscreen Laptop, Intel Core i3-1115G4(Beat i5-1035G4, 3.0 GHz Base Clock), 8GB DDR4 RAM 256GB SSD, Dolby Audio, WiFi 6, Alexa, Bluetooth 5.1, HDMI",Unknown,False,2
"Lenovo ThinkPad E16 Laptop, 16"" FHD+ Display, AMD Ryzen 7 7730U Upto 4.5GHz, 24GB RAM, 2TB SSD, Backlit keys, Windows 11 Pro",Unknown,False,2
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 128GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,2
"Lenovo Ideapad 1i 15.6 FHD Touch Laptop,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,32GB RAM,1 TB SSD,Win 11 Pro,Grey",Unknown,False,2
"Lenovo IdeaPad 1i Business&Home Laptop, 15.6"" FHD Touch Display, Intel Core i3-1215U Upto 4.1GHz, 12GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA Flash Drive",Unknown,False,2
"Lenovo ThinkBook 14 Gen 7 AMD Laptop, 14"" IPS  60Hz,Ryzen 7 7735HS, AMD Radeon 680M,16GB, 512GB SSD,6 wifi,Win 11 Pro",Unknown,False,2
"Dell Latitude 7420 14"" Touchscreen Laptop, Intel i5 1145G7 2.6Ghz, 16GB DDR4, 512GB M.2 NVMe PCIe SSD, FHD 1080p, Thunderbolt 4, HDMI, Webcam, Windows 11 Pro",Unknown,False,2
"HP 15 Laptop, 15.6"" HD Touch Display, Intel Core i3-1215U Upto 4.4GHz, 8GB RAM, 512GB SSD, Backlit keys, Windows 11 Home",Unknown,False,2
"HP - ENVY 2-in-1 15.6"" Full HD Touch-Screen Laptop - Intel Evo Platform - Core i7 - 16GB Memory - 512GB SSD - Natural Silver Notebook PC Tablet",Unknown,False,2
"HP 255 G10 Laptop, 15.6"" FHD Display, AMD Ryzen 5 7530U Upto 4.5GHz, 32GB RAM, 2TB SSD, Windows 11 Pro",Unknown,False,2
"MSI Delta 15 A5EFK-097 15.6"" 240 Hz IPS AMD Ryzen 7 5000 Series 5800H (3.20GHz) AMD Radeon RX 6700M 16GB Memory 1 TB PCIe SSD Windows 11 Home 64-bit Gaming Laptop",Unknown,False,2
"Lenovo IdeaPad 3 17.3"" HD+ Laptop, 11th Gen Intel Core i7-1165G7 Processor, 36GB DDR4 RAM,1TB SSD, Intel UHD Graphics, Wifi-AX, Bluetooth,HDMI,USB, Windows 11 Pro",Unknown,False,2
"Lenovo IdeaPad 3 17.3"" HD+ Laptop, 11th Gen Intel Core i7-1165G7 Processor, 8GB DDR4 RAM, 256GB SSD, Intel UHD Graphics, Wifi-AX, Bluetooth,HDMI,USB, Windows 11 Pro",Unknown,False,2
"ASUS - TUF Gaming A16 16"" 165Hz Gaming Laptop FHD-AMD Ryzen 7 7735HS with 16GB DDR5 Memory- Radeon RX7700S 512GB PCIe SSD - OFF BLACK",Unknown,False,2
"MSI Cyborg 15 A12UCX-276US 15.6"" 144 Hz IPS Intel Core i5 12th Gen 12450H (2.00GHz) GeForce RTX 2050 Laptop GPU 16GB Memory 512 GB SSD Windows 11 Home Gaming Laptop",Unknown,False,2
"HP Victus 15 Gaming Laptop, 15.6"" 144Hz FHD Display, AMD Ryzen 5 7535HS Upto 4.5GHz, 32GB RAM, 1TB SSD, NVIDIA GeForce RTX 2050, Backlit keys, Windows 11 Pro",Unknown,False,2
"Lenovo Flex 5i 14"" Touchscreen 2-in-1 Laptop | Intel Core i5-1335U (10-Core) | Intel Iris Xe Graphics | Backlit | Fingerprint | 16GB RAM | 2TB SSD | Windows 11 Home | Bundle with Stylus Pen",Unknown,True,2
"Lenovo IdeaPad 3 17.3"" HD+ Laptop, 11th Gen Intel Core i7-1165G7 Processor, 20GB DDR4 RAM, 256GB SSD, Intel UHD Graphics, Wifi-AX, Bluetooth,HDMI,USB, Windows 11 Pro",Unknown,False,2
"MSI Prestige 13 AI EVO 13.3"" QHD+ OLED Ultra Thin and Light Professional Laptop Intel® Core™ Ultra 5-125H ARC Graphics 16GB LPDDR5 512GB NVMe SSD Win 11 Home",Unknown,False,2
"New Dell Inspiron Laptop 15.6"" Full HD Touch Screen Intel core i5-1135G7 16GB DDR4 RAM 512GB NVMe SSD Windows 11 Pro Black",Unknown,False,2
"Lenovo ThinkBook 14 G6 IRL 21KG000FUS 14"" Touchscreen Notebook - WUXGA - 1920 x 1200 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSD - Arctic Gray Laptop",Unknown,False,2
"ASUS Zenbook 14 OLED Touch PC Laptop, AMD Ryzen 7 7730U, 16GB, 512GB, Windows 11, UM3402YA-WS74T",Unknown,False,2
"HP 15t Laptop, 15.6"" IPS FHD Display, Intel Core i5-1135G7 Upto 4.2GHz, 16GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",Unknown,False,2
"Lenovo Yoga 7i 2-in-1 Laptop, 16"" 2K Touchscreen Display, Core Ultra 7 155U (Up to 4.80 GHz), 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6E, Backlit KB, FP Reader, TB 4, Webcam, Keypad, Mytrix HDMI, Win 11 Pro",Unknown,False,2
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 32GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",Unknown,True,2
"Samsung Galaxy Book Odyssey 15.6"" FHD Laptop, Intel Core i7- 11600H, 16GB RAM, 512GB PCIe SSD, NVIDIA GeForce RTX 3050 Ti, Backlit Keyboard, Fingerprint Reader, Win 11 Pro, 32GB Hotface USB Card",Unknown,True,2
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 16GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",Unknown,True,2
"Lenovo IdeaPad 3i Business&Home Laptop, 15.6"" FHD Touch Display, Intel Core i3-1115G4 Upto 4.1GHz, 8GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 PRO",Unknown,False,3
"HP Flagship 17.3"" Laptop, IPS FHD(1920 x 1080) Display, 13th Intel 10-Core i5-1335U(Beats i7-1260U), 40GB DDR4 RAM 2TB SSD, Iris Xe Graphics, Bluetooth 5.3, Backlit KB, Window 11 Home 2 TB PCIe 40GB",Unknown,False,3
"ASUS Zenbook 14X Touchscreen Laptop, 14.5"" 2.8K OLED Display, Intel 13th Gen 14-Core i7-13700H, Iris Xe Graphics, 16GB LPDDR5, 512GB PCIe 4.0, Backlit KB, TB 4, WiFi 6E, Mytrix HDMI Cable, Win 11 Pro",Unknown,False,3
"HP 15 Laptop, 15.6"" IPS FHD Display, Intel Core i5-1135G7 Upto 4.2GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home",Unknown,False,3
"Asus ROG 15.6"" FHD Laptop | AMD Ryzen 7 4800H Processor | NVIDIA GeForce RTX 3060 | 16GB RAM | 512GB SSD | Windows 11 Home | Backlit Keyboard | Bundle with Mouse Pad",Unknown,False,3
"HP 15 Laptop, 15.6"" IPS FHD Display, Intel Core i5-1135G7 Upto 4.2GHz, 16GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro S",Unknown,False,3
"HP 15 Laptop, 15.6"" IPS FHD Display, Intel Core i5-1135G7 Upto 4.2GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro S",Unknown,False,3
"Lenovo IdeaPad 3i Business&Home Laptop, 15.6"" FHD Touch Display, Intel Core i3-1115G4 Upto 4.1GHz, 16GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 PRO",Unknown,False,3
"ASUS Vivobook Laptop for Students and Business, 14"" FHD Micro-Edge Display, 12th Gen Intel Core i3-1215U, 24GB RAM, 2TB PCIe SSD, WiFi 6E, Webcam, 180° Lay-Flat, USB-C, Mytrix HDMI Cable, Win 11 Pro",Unknown,False,3
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 32GB RAM, 2TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",Unknown,True,3
"HP Laptop for Business and Student, 17.3"" FHD IPS Display, AMD Ryzen 5 5500U (Up to 4.0GHz), 16GB RAM, 2TB PCIe SSD, FP Reader, Webcam, Keypad, Bluetooth, USB-C, HDMI, Mytrix HDMI Cable, Win 11 Pro",Unknown,False,3
"Lenovo  ThinkPad T14s Gen 3 Laptop, 14"" IPS,12th Generation Intel Core i5-1245U vPro,  Iris Xe Graphics,16GB, 256GB SSD,Win 11 Pro (Preinstalled With Win 10 Pro Downgrade)",Unknown,False,3
"HP Pavilion Laptop, 15.6"" FHD IPS Display, 13th Gen Intel Core i7-1355U, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Wi-Fi 6, Bluetooth, Fingerprint Reader, Numeric Keypad, Windows 11 Home",Unknown,True,3
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 16GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Home",Unknown,True,3
"Acer Nitro 5 Gaming Laptop, 15.6"" FHD IPS 144Hz Display, 12th Gen Intel Core i5-12500H, GeForce RTX 3050 Ti 4GB, 16GB RAM, 512GB PCIe 4.0, Backlit KB, Thunderbolt 4, HDMI, Wi-Fi 6, Win 11 Pro",Unknown,False,3
"Lenovo IdeaPad Ultraslim 7i Laptop, 14"" 2.8K Touchscreen Display, Evo Platform 13th Gen Core i7-1360P, 16GB RAM, 512GB PCIe 4.0, Backlit KB, FP Reader, TB 4, WiFi 6E, HDMI, Mytrix HDMI, Win 11 Pro",Unknown,False,3
Acer Aspire Vero 15.6 Full HD Laptop  | Intel Core i5-1335U | Intel Iris Xe Graphics | Backlit | Fingerprint Reader|   8GB RAM DDR5 | 512GB SSD  | Windows 11 Home | Bundle with 64GB USB Flash Drive,Unknown,True,3
"Lenovo Laptop, 15.6"" FHD Display, Intel Core i5-13420H , 16GB RAM, 2TB SSD, HDMI, RJ45, Webcam, Numeric Keypad, Wi-Fi, Windows 11 Pro, Black",Unknown,False,3
"Dell Inspiron 15.6"" 3530 15"" Touchscreen Laptop Computer 2023 | 13th Gen Intel Core i7-1355U up to 5.0 GHz, 16GB DDR4 RAM, 512GB PCIe NVMe M.2 SSD, Intel Iris Xe Graphics, Windows 11 Home",Unknown,False,3
"ASUS VivoBook 16 Laptop, 16"" WUXGA (1920 x 1200) 16:10 Display, AMD Ryzen 7 7730U CPU, AMD Radeon Graphics, 16GB RAM, 1TB SSD, Fingerprint Sensor, Windows 11 Home, Indie Black, M1605YA-ES74",Unknown,True,3
"HP 15Z Laptop, 15.6"" IPS FHD Display, AMD Ryzen 5 5500U Upto 4.0GHz, 8GB RAM, 1TB NVMe SSD, Vega 8, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro",Unknown,False,3
"Lenovo Slim 7i Intel Laptop, 14""  Glass,   Arc Graphics, 16GB, 1TB SSD",Unknown,False,3
"Dell Inspiron 3520 15.6"" Full HD Laptop, 12th Gen Intel Core i5-1235U Processor,32GB DDR4, 512GB SSD,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,3
"Lenovo V15 Gen 4 Business Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U, 40GB RAM, 1TB SSD, Webcam, HDMI, RJ-45, Wi-Fi 6, Windows 11 Pro, Black",Unknown,False,3
ASUS Vivobook 16 WUXGA 1920X1200 laptop | Intel Core i7-1255U (10 Core) | Intel Iris Xe Graphics | 720p HD camera | Black|  40GB RAM  | 2TB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub,Unknown,False,3
"Dell Inspiron 14 2-in-1 Laptop, 14"" FHD TouchScreen Display, AMD Ryzen 5-8640HS(Up to 4.9Hz), 16GB DDR5, 1TB PCIe SSD, Backlit KB, FP Reader, SD Card Reader, WiFi 6E, USB-C, Mytrix HDMI, Win 11 Pro",Unknown,False,3
"HP 15.6"" Full HD (1920x1080) TouchScreen Laptop, 11th Gen Intel Core i7-1165G7 Processor, 32GB DDR4 RAM, 1TB SSD, Intel Iris Xe Graphics, Wifi-AC, Bluetooth,HDMI,USB, Windows 11 Pro",Unknown,False,3
"Lenovo IdeaPad 3 Laptop, 15.6"" IPS FHD Touch Display, Intel Core i3-1115G4 Upto 4.1GHz, 20GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",Unknown,False,3
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 32GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",Unknown,True,3
"New MSI Delta 15.6"" FHD Laptop | Ryzen R7-5800H Processor | AMD Radeon RX 6700M Graphics | 16GB Memory | 1TB SSD | Backlit Keyboard | Black",Unknown,False,3
"Microsoft - Surface Laptop Go 3 12.4"" Touch-Screen - Intel Core i5 with 8GB Memory - 256GB SSD (Latest Model) - Ice Blue",Unknown,False,3
ASUS Vivobook 16 WUXGA 1920X1200 laptop | Intel Core i7-1255U (10 Core) | Intel Iris Xe Graphics | 720p HD camera | Black|  16GB RAM  | 1024GB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub,Unknown,False,3
"Dell Inspiron Laptop, 15.6"" FHD Computer, Intel Core i5-1135G7(Beats i7-1065G7) Processor(Quad-core), 16GB DDR4 RAM, 1TB SSD, Webcam, HDMI, Wi-Fi 5, Numeric Keypad, Windows 11 Home, Black",Unknown,False,3
"SAMSUNG 14"" Galaxy Book3 Pro Laptop Computer, 13th Gen Intel Core i7-1360P Processor / 16GB / 1TB, 3K AMOLED Screen, 120hz, Fingerprint Reader, FHD Webcam, 2023 Model, NP940XFG-KC1US, Graphite",Unknown,True,3
ASUS Vivobook 16 WUXGA 1920X1200 laptop | Intel Core i7-1255U (10 Core) | Intel Iris Xe Graphics | 720p HD camera | Black|  16GB RAM  | 512GB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub,Unknown,False,3
"HP - ENVY x360 2-in-1 15.6"" Touch-Screen Laptop - AMD Ryzen 7 - 8GB Memory - 512GB SSD - Nightfall Black 15M-EE0023DX Tablet Notebook",Unknown,False,3
"HP Pavilion 15.6"" FHD Touchscreen Laptop, AMD Ryzen 7 5700U, 32GB RAM, 1TB SSD, AMD Radeon Graphics, Full-Size Keyboard, HD Webcam, Windows 11 Pro, Silver, 32GB Hotface USB Card",Unknown,False,3
"ASUS Vivobook Laptop for Students and Business, 14"" FHD Micro-Edge Display, 12th Gen Intel Core i3-1215U, 16GB RAM, 2TB PCIe SSD, WiFi 6E, Webcam, 180° Lay-Flat, USB-C, Mytrix HDMI Cable, Win 11 Pro",Unknown,False,3
"ASUS TUF Gaming F15 Gaming Laptop, 15.6"" 144Hz FHD Display, Intel Core i5-11400H Processor, GeForce RTX 2050, 8GB DDR4 RAM, 512GB PCIe SSD Gen 3, Wi-Fi 6, Windows 11, FX506HF-ES51",Unknown,False,3
"ASUS ROG Zephyrus G14 GA401Q Gaming & Entertainment Laptop (AMD Ryzen 7 5800HS 8-Core, 14.0"" 144Hz Full HD (1920x1080), GeForce RTX 3060, 16GB RAM, 512GB SSD, Backlit KB, Wifi, Win 11 Home)",Unknown,False,3
"HP Envy  2-in-1 Convertible 15.6"" Touch Screen Laptop | AMD Ryzen 5 7530U | AMD Radeon Graphics |  32GB RAM  | 512GB SSD  | Backlit Keyboard |  Windows 11 Home | Bundle with Stylus Pen",Unknown,False,3
"HP Envy x360 2-in-1 Laptop, 15.6"" FHD Touch Display, Intel Core i7-10510U Upto 4.9GHz, 16GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 10 Pro",Unknown,True,3
"New HP 15.6"" Full HD (1920x1080) TouchScreen Laptop, 11th Gen Intel Core i7-1165G7 Processor, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Wifi-AC, Bluetooth,HDMI,USB, Windows 11 Pro",Unknown,False,3
"HP Essential 255 G8 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U, 32GB RAM, 2TB PCIe SSD, Webcam, SD Card Reader, HDMI, Wi-Fi 6, Windows 11 Pro, Dark Ash Silver",Unknown,False,3
"HP Envy 2-in-1 Laptop, 16"" WUXGA IPS Wide Ultra Touchscreen Display, Intel Core Ultra 5 125U (Up to 4.3GHz), 16GB DDR5, 512GB PCIe SSD, TB 4, WiFi 6E, Bluetooth, Webcam, PDG HDMI Cable, Win 11 Pro",Unknown,False,3
"2023 HP 15.6"" HD Touchscreen Premium Laptop, 12th Gen Intel 6-Core i3-1215U upto 4.4GHz, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, Windows 11 Home, Silver",Unknown,False,3
"Dell Inspiron 15 3530 Touchscreen Laptop, 15.6"" FHD Display, Intel Core i7-1355U Processor, 16GB RAM, 512GB SSD, Intel Iris Xe Graphics, Wi-Fi 6, Bluetooth, Webcam, SD Card Reader, Windows 11 Home",Unknown,False,3
"HP Flagship 15.6"" Laptop, IPS FHD(1920 x 1080) Display, 12th Intel 6-Core i3-1215U(Beats i5-1135G4), 16GB RAM 512GB SSD, Intel UHD Graphics, Bluetooth 5.0, Fingerprint Reader, Window 11 Home",Unknown,True,3
